|id|site_id|title|price|sale_price|currency_id|available_quantity|sold_quantity|buying_mode|listing_type_id|stop_time|condition|permalink|thumbnail|accepts_mercadopago|attributes|original_price|category_id|official_store_id|domain_id|catalog_product_id|tags|order_backend|seller.id|seller.permalink|seller.registration_date|seller.car_dealer|seller.real_estate_agency|seller.tags|installments.quantity|installments.amount|installments.rate|installments.currency_id|address.state_id|address.state_name|address.city_id|address.city_name|shipping.free_shipping|shipping.mode|shipping.tags|shipping.logistic_type|shipping.store_pick_up|seller_address.id|seller_address.comment|seller_address.address_line|seller_address.zip_code|seller_address.country.id|seller_address.country.name|seller_address.state.id|seller_address.state.name|seller_address.city.id|seller_address.city.name|seller_address.latitude|seller_address.longitude|differential_pricing.id|sub_cat
10|MCO570459227|MCO|Correa Manillas Pulsera Mi Band 3 Y 4|5490||COP|500|500|buy_it_now|gold_pro|2040-07-07T04:00:00.000Z|new|https://articulo.mercadolibre.com.co/MCO-570459227-correa-manillas-pulsera-mi-band-3-y-4-_JM|http://mco-s2-p.mlstatic.com/999148-MCO42631522485_072020-I.jpg|True|[{'value_struct': None, 'values': [{'id': '59387', 'name': 'Xiaomi', 'struct': None, 'source': 6808261514773724}], 'attribute_group_name': 'Otros', 'id': 'BRAND', 'name': 'Marca', 'attribute_group_id': 'OTHERS', 'source': 6808261514773724, 'value_id': '59387', 'value_name': 'Xiaomi'}, {'source': 6808261514773724, 'id': 'ITEM_CONDITION', 'value_id': '2230284', 'value_name': 'Nuevo', 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 6808261514773724}], 'name': 'Condición del ítem', 'value_struct': None, 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}, {'values': [{'id': None, 'name': 'MI BAND 3/4', 'struct': None, 'source': 6808261514773724}], 'source': 6808261514773724, 'id': 'MODEL', 'value_id': None, 'value_struct': None, 'attribute_group_name': 'Otros', 'name': 'Modelo', 'value_name': 'MI BAND 3/4', 'attribute_group_id': 'OTHERS'}]||MCO434353||MCO-WATCH_BANDS||['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate']|11|245110715|||False|False||12|457.5|0|COP|CO-DC|Bogotá D.C.|TUNPQ1NVQjUzNzQ4|Suba|False|me2|[]|cross_docking|False|||||CO|Colombia|CO-DC|Bogotá D.C.|TUNPQ1NVQjUzNzQ4|Suba|||33602181.0|smartwatches
11|MCO559119711|MCO|Protector De Pantalla Para Huawei Watch Gt 2 Active 46mm|18900||COP|1|500|buy_it_now|gold_pro|2040-04-13T04:00:00.000Z|new|https://articulo.mercadolibre.com.co/MCO-559119711-protector-de-pantalla-para-huawei-watch-gt-2-active-46mm-_JM|http://mco-s2-p.mlstatic.com/663461-MCO41474004534_042020-I.jpg|True|[{'value_name': 'MLK/Compatible con Huawei', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'source': 3376461333454861, 'id': 'BRAND', 'name': 'Marca', 'value_id': None, 'value_struct': None, 'values': [{'id': None, 'name': 'MLK/Compatible con Huawei', 'struct': None, 'source': 3376461333454861}]}, {'source': 3045741222775799, 'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_struct': None, 'attribute_group_name': 'Otros', 'value_name': 'Nuevo', 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 3045741222775799}], 'attribute_group_id': 'OTHERS'}, {'value_id': None, 'value_name': 'GT2', 'source': 3045741222775799, 'id': 'LINE', 'name': 'Línea', 'value_struct': None, 'values': [{'struct': None, 'source': 3045741222775799, 'id': None, 'name': 'GT2'}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}, {'name': 'Modelo', 'value_struct': None, 'attribute_group_id': 'OTHERS', 'source': 3045741222775799, 'id': 'MODEL', 'value_id': '233392', 'value_name': 'Watch', 'values': [{'name': 'Watch', 'struct': None, 'source': 3045741222775799, 'id': '233392'}], 'attribute_group_name': 'Otros'}]||MCO118449||MCO-SMARTWATCHES||['good_quality_thumbnail', 'good_quality_picture', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed', 'best_seller_candidate']|12|536278296|||False|False||12|1575.0|0|COP|CO-TOL|Tolima|TUNPQ0lCQTI0NzNh|Ibagué|False|me2|['fulfillment']|fulfillment|False|||||CO|Colombia|CO-TOL|Tolima|TUNPQ0lCQTI0NzNh|Ibagué|||33602181.0|smartwatches
12|MCO582152367|MCO|Xiaomi Mi Band 5 + Correa Manilla Pulsera + Protector|154999||COP|50|500|buy_it_now|gold_special|2040-09-06T04:00:00.000Z|new|https://articulo.mercadolibre.com.co/MCO-582152367-xiaomi-mi-band-5-correa-manilla-pulsera-protector-_JM|http://mco-s2-p.mlstatic.com/654023-MCO43440446019_092020-I.jpg|True|[{'values': [{'id': '8826588', 'name': 'XMSH10HM', 'struct': None, 'source': 7567447101417086}], 'attribute_group_name': 'Otros', 'name': 'Modelo alfanumérico', 'value_name': 'XMSH10HM', 'value_struct': None, 'source': 7567447101417086, 'id': 'ALPHANUMERIC_MODEL', 'value_id': '8826588', 'attribute_group_id': 'OTHERS'}, {'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'id': 'BRAND', 'value_name': 'Xiaomi', 'values': [{'id': '59387', 'name': 'Xiaomi', 'struct': None, 'source': 2860837171021627}], 'source': 2860837171021627, 'name': 'Marca', 'value_id': '59387', 'value_struct': None}, {'attribute_group_name': 'Otros', 'source': 2860837171021627, 'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'attribute_group_id': 'OTHERS', 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 2860837171021627}], 'value_id': '2230284', 'value_name': 'Nuevo', 'value_struct': None}, {'value_struct': None, 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'id': 'LINE', 'name': 'Línea', 'value_id': None, 'value_name': 'Mi Band 5', 'values': [{'id': None, 'name': 'Mi Band 5', 'struct': None, 'source': 2860837171021627}], 'source': 2860837171021627}, {'id': 'MODEL', 'value_struct': None, 'attribute_group_id': 'OTHERS', 'source': 2860837171021627, 'name': 'Modelo', 'value_id': None, 'value_name': 'Mi Band 5', 'values': [{'id': None, 'name': 'Mi Band 5', 'struct': None, 'source': 2860837171021627}], 'attribute_group_name': 'Otros'}]||MCO118449||MCO-SMARTWATCHES|MCO15963018|['good_quality_thumbnail', 'good_quality_picture', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']|13|242854941|||False|False||36|4305.53|0|COP|CO-ANT|Antioquia|TUNPQ01FRGRjNjc4|Medellín|True|me2|['fulfillment', 'mandatory_free_shipping']|fulfillment|False|||||CO|Colombia|CO-ANT|Antioquia|TUNPQ01FRGRjNjc4|Medellín||||smartwatches
13|MCO476737942|MCO|Pulso Manilla Correa Silicona Para Apple Watch 38/40 42/44|19900||COP|500|500|buy_it_now|gold_special|2039-05-30T22:10:21.000Z|new|https://articulo.mercadolibre.com.co/MCO-476737942-pulso-manilla-correa-silicona-para-apple-watch-3840-4244-_JM|http://mco-s1-p.mlstatic.com/788150-MCO42454596124_072020-I.jpg|True|[{'id': 'BRAND', 'name': 'Marca', 'values': [{'id': None, 'name': 'Mu Sen', 'struct': None, 'source': 3376461333454861}], 'attribute_group_id': 'OTHERS', 'source': 3376461333454861, 'value_id': None, 'value_name': 'Mu Sen', 'value_struct': None, 'attribute_group_name': 'Otros'}, {'value_id': '2230284', 'value_name': 'Nuevo', 'value_struct': None, 'attribute_group_name': 'Otros', 'source': 1572, 'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'values': [{'source': 1572, 'id': '2230284', 'name': 'Nuevo', 'struct': None}], 'attribute_group_id': 'OTHERS'}, {'value_id': None, 'value_struct': None, 'attribute_group_name': 'Otros', 'id': 'LINE', 'name': 'Línea', 'attribute_group_id': 'OTHERS', 'source': 3376461333454861, 'value_name': 'Silicona', 'values': [{'id': None, 'name': 'Silicona', 'struct': None, 'source': 3376461333454861}]}, {'name': 'Modelo', 'value_id': None, 'id': 'MODEL', 'value_name': 'Silicon', 'value_struct': None, 'values': [{'source': 3376461333454861, 'id': None, 'name': 'Silicon', 'struct': None}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'source': 3376461333454861}]||MCO118449||MCO-SMARTWATCHES||['good_quality_picture', 'good_quality_thumbnail', 'incomplete_technical_specs', 'immediate_payment', 'cart_eligible', 'best_seller_candidate']|14|158163457|||False|False||36|552.78|0|COP|CO-CUN|Cundinamarca|TUNPQ0NISTk4OWIx|Chía|False|me2|[]|drop_off|False|||||CO|Colombia|CO-CUN|Cundinamarca|TUNPQ0NISTk4OWIx|Chía||||smartwatches
14|MCO564170708|MCO|Reloj Inteligente Deportivo D20 Regalo Mujeres Hombres Niños|53900||COP|50|500|buy_it_now|gold_special|2040-05-23T04:00:00.000Z|new|https://articulo.mercadolibre.com.co/MCO-564170708-reloj-inteligente-deportivo-d20-regalo-mujeres-hombres-ninos-_JM|http://mco-s1-p.mlstatic.com/959385-MCO41990833005_052020-I.jpg|True|[{'value_name': 'D20', 'values': [{'id': None, 'name': 'D20', 'struct': None, 'source': 6808261514773724}], 'attribute_group_name': 'Otros', 'source': 6808261514773724, 'id': 'BRAND', 'name': 'Marca', 'value_id': None, 'value_struct': None, 'attribute_group_id': 'OTHERS'}, {'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 6808261514773724}], 'source': 6808261514773724, 'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}, {'value_id': None, 'values': [{'id': None, 'name': 'D20 pro', 'struct': None, 'source': 6808261514773724}], 'attribute_group_id': 'OTHERS', 'source': 6808261514773724, 'id': 'LINE', 'name': 'Línea', 'attribute_group_name': 'Otros', 'value_name': 'D20 pro', 'value_struct': None}, {'name': 'Modelo', 'value_name': '20', 'value_struct': None, 'values': [{'id': None, 'name': '20', 'struct': None, 'source': 6808261514773724}], 'attribute_group_name': 'Otros', 'source': 6808261514773724, 'id': 'MODEL', 'value_id': None, 'attribute_group_id': 'OTHERS'}]||MCO399230||MCO-SMARTWATCHES||['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed', 'best_seller_candidate']|15|276269290|||False|False||36|1497.22|0|COP|CO-MET|Meta|TUNPQ1ZJTDNiNzQ2|Villavicencio|False|me2|['fulfillment']|fulfillment|False|||||CO|Colombia|CO-MET|Meta|TUNPQ1ZJTDNiNzQ2|Villavicencio||||smartwatches
15|MCO487285418|MCO| Banda Pulsera Para Xiaomi Mi Band 3/4|6000||COP|500|500|buy_it_now|gold_pro|2038-09-29T04:00:00.000Z|new|https://articulo.mercadolibre.com.co/MCO-487285418-banda-pulsera-para-xiaomi-mi-band-34-_JM|http://mco-s1-p.mlstatic.com/830556-MCO32863018931_112019-I.jpg|True|[{'name': 'Modelo alfanumérico', 'value_struct': None, 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'source': 1505, 'id': 'ALPHANUMERIC_MODEL', 'value_id': '9002659', 'value_name': 'XMSH05HM', 'values': [{'id': '9002659', 'name': 'XMSH05HM', 'struct': None, 'source': 1505}]}, {'attribute_group_name': 'Otros', 'value_id': '59387', 'value_name': 'Xiaomi', 'value_struct': None, 'attribute_group_id': 'OTHERS', 'id': 'BRAND', 'name': 'Marca', 'values': [{'id': '59387', 'name': 'Xiaomi', 'struct': None, 'source': 1505}], 'source': 1505}, {'value_id': '2230284', 'value_name': 'Nuevo', 'attribute_group_name': 'Otros', 'source': 1572, 'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'attribute_group_id': 'OTHERS', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 1572}]}, {'id': 'LINE', 'name': 'Línea', 'value_id': None, 'value_name': 'Mi Band', 'values': [{'source': 1000427007642219, 'id': None, 'name': 'Mi Band', 'struct': None}], 'attribute_group_name': 'Otros', 'value_struct': None, 'attribute_group_id': 'OTHERS', 'source': 1000427007642219}, {'value_id': None, 'value_struct': None, 'values': [{'id': None, 'name': 'Mi Band 3 - 4', 'struct': None, 'source': 7092}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'source': 7092, 'id': 'MODEL', 'name': 'Modelo', 'value_name': 'Mi Band 3 - 4'}]||MCO118449||MCO-SMARTWATCHES||['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']|16|81213245|||False|False||12|500.0|0|COP|CO-DC|Bogotá D.C.|TUNPQ0FOVDMyNjIx|Antonio Nariño|False|me2|['self_service_in']|cross_docking|False|||||CO|Colombia|CO-DC|Bogotá D.C.|TUNPQ0FOVDMyNjIx|Antonio Nariño|||33602181.0|smartwatches
16|MCO551831673|MCO| Correas Manilla Pulso-xiaomi Mi Band 3/ Xiaomi Mi Band 4|4990||COP|50|500|buy_it_now|gold_pro|2040-02-01T04:00:00.000Z|new|https://articulo.mercadolibre.com.co/MCO-551831673-correas-manilla-pulso-xiaomi-mi-band-3-xiaomi-mi-band-4-_JM|http://mco-s2-p.mlstatic.com/912635-MCO44640589828_012021-I.jpg|True|[{'values': [{'struct': None, 'source': 3045741222775799, 'id': '59387', 'name': 'Xiaomi'}], 'source': 3045741222775799, 'id': 'BRAND', 'name': 'Marca', 'value_struct': None, 'attribute_group_name': 'Otros', 'value_id': '59387', 'value_name': 'Xiaomi', 'attribute_group_id': 'OTHERS'}, {'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 3045741222775799}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'source': 3045741222775799, 'value_name': 'Nuevo'}, {'id': 'LINE', 'name': 'Línea', 'value_id': None, 'source': 3376461333454861, 'value_name': 'Mi Band 4, Mi Band 3', 'value_struct': None, 'values': [{'struct': None, 'source': 3376461333454861, 'id': None, 'name': 'Mi Band 4, Mi Band 3'}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}, {'id': 'MODEL', 'name': 'Modelo', 'value_id': None, 'value_name': 'M4 y M3', 'value_struct': None, 'attribute_group_name': 'Otros', 'values': [{'source': 3376461333454861, 'id': None, 'name': 'M4 y M3', 'struct': None}], 'attribute_group_id': 'OTHERS', 'source': 3376461333454861}]||MCO118449||MCO-SMARTWATCHES||['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed', 'best_seller_candidate']|17|494573292|||False|False||12|415.83|0|COP|CO-ATL|Atlantico|TUNPQ0JBUjkzOTg0|Barranquilla|False|me2|['fulfillment']|fulfillment|False|||||CO|Colombia|CO-ATL|Atlantico|TUNPQ0JBUjkzOTg0|Barranquilla|||33602181.0|smartwatches
17|MCO466476322|MCO|Pulsera Reloj Inteligente Ritmo Cardíaco Smartwatch + Obseq|28900||COP|50|500|buy_it_now|gold_special|2040-08-02T22:25:18.000Z|new|https://articulo.mercadolibre.com.co/MCO-466476322-pulsera-reloj-inteligente-ritmo-cardiaco-smartwatch-obseq-_JM|http://mco-s1-p.mlstatic.com/646208-MCO42931092510_072020-I.jpg|True|[{'name': 'Marca', 'value_name': 'M4', 'value_struct': None, 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'id': 'BRAND', 'value_id': '2786012', 'values': [{'id': '2786012', 'name': 'M4', 'struct': None, 'source': 3376461333454861}], 'source': 3376461333454861}, {'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'id': 'ITEM_CONDITION', 'value_name': 'Nuevo', 'values': [{'struct': None, 'source': 1572, 'id': '2230284', 'name': 'Nuevo'}], 'source': 1572, 'name': 'Condición del ítem', 'value_id': '2230284', 'value_struct': None}, {'value_id': None, 'value_struct': None, 'values': [{'name': 'SMARTBAND', 'struct': None, 'source': 3376461333454861, 'id': None}], 'attribute_group_name': 'Otros', 'source': 3376461333454861, 'id': 'LINE', 'name': 'Línea', 'value_name': 'SMARTBAND', 'attribute_group_id': 'OTHERS'}, {'id': 'MODEL', 'value_id': None, 'value_name': 'NEW SMART BAND M4', 'attribute_group_name': 'Otros', 'source': 3376461333454861, 'name': 'Modelo', 'value_struct': None, 'values': [{'id': None, 'name': 'NEW SMART BAND M4', 'struct': None, 'source': 3376461333454861}], 'attribute_group_id': 'OTHERS'}]||MCO118449||MCO-SMARTWATCHES||['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']|18|32229613|||False|False||36|802.78|0|COP|CO-DC|Bogotá D.C.|TUNPQ0tFTjQyODYy|Kennedy|False|me2|['self_service_in']|cross_docking|False|||||CO|Colombia|CO-DC|Bogotá D.C.|TUNPQ0tFTjQyODYy|Kennedy||||smartwatches
18|MCO582626730|MCO|Banda Pulso Manilla Silicona Xiaomi Mi Band 3, 4 Y 5|4200||COP|250|500|buy_it_now|gold_special|2040-09-28T02:42:46.000Z|new|https://articulo.mercadolibre.com.co/MCO-582626730-banda-pulso-manilla-silicona-xiaomi-mi-band-3-4-y-5-_JM|http://mco-s1-p.mlstatic.com/817589-MCO44469013943_012021-I.jpg|True|[{'value_name': 'XMSH05HM', 'values': [{'id': '9002659', 'name': 'XMSH05HM', 'struct': None, 'source': 4709228965570453}], 'source': 4709228965570453, 'id': 'ALPHANUMERIC_MODEL', 'value_id': '9002659', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'name': 'Modelo alfanumérico', 'value_struct': None}, {'source': 3376461333454861, 'name': 'Marca', 'values': [{'source': 3376461333454861, 'id': '59387', 'name': 'Xiaomi', 'struct': None}], 'attribute_group_name': 'Otros', 'value_struct': None, 'attribute_group_id': 'OTHERS', 'id': 'BRAND', 'value_id': '59387', 'value_name': 'Xiaomi'}, {'name': 'Condición del ítem', 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 6808261514773724}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'source': 6808261514773724, 'id': 'ITEM_CONDITION', 'value_id': '2230284', 'value_name': 'Nuevo', 'value_struct': None}, {'values': [{'id': None, 'name': 'Mi Band', 'struct': None, 'source': 3376461333454861}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'source': 3376461333454861, 'name': 'Línea', 'value_id': None, 'value_name': 'Mi Band', 'value_struct': None, 'id': 'LINE'}, {'name': 'Modelo', 'value_id': None, 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'id': 'MODEL', 'value_struct': None, 'values': [{'id': None, 'name': '3-4-5', 'struct': None, 'source': 3376461333454861}], 'source': 3376461333454861, 'value_name': '3-4-5'}]||MCO118449||MCO-SMARTWATCHES|MCO14736192|['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate']|19|180270135|||False|False||36|116.67|0|COP|CO-DC|Bogotá D.C.|TUNPQ0NJVTQ0NjQx|Ciudad Bolivar|False|me2|[]|xd_drop_off|False|||||CO|Colombia|CO-DC|Bogotá D.C.|TUNPQ0NJVTQ0NjQx|Ciudad Bolivar||||smartwatches
19|MCO564913077|MCO|Reloj Inteligente Smartwatch Notificaciones Llamadas 2020|70000||COP|1|500|buy_it_now|gold_pro|2040-05-28T04:00:00.000Z|new|https://articulo.mercadolibre.com.co/MCO-564913077-reloj-inteligente-smartwatch-notificaciones-llamadas-2020-_JM|http://mco-s2-p.mlstatic.com/648000-MCO42047232206_062020-I.jpg|True|[{'value_id': None, 'value_name': 'Smartwatch Pro', 'id': 'BRAND', 'name': 'Marca', 'value_struct': None, 'values': [{'id': None, 'name': 'Smartwatch Pro', 'struct': None, 'source': 3045741222775799}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'source': 3045741222775799}, {'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 3045741222775799}], 'attribute_group_name': 'Otros', 'id': 'ITEM_CONDITION', 'value_name': 'Nuevo', 'value_struct': None, 'source': 3045741222775799, 'name': 'Condición del ítem', 'value_id': '2230284', 'attribute_group_id': 'OTHERS'}, {'values': [{'source': 3045741222775799, 'id': None, 'name': '2020', 'struct': None}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_name': '2020', 'name': 'Línea', 'value_id': None, 'value_struct': None, 'source': 3045741222775799, 'id': 'LINE'}, {'name': 'Modelo', 'value_struct': None, 'source': 3045741222775799, 'id': 'MODEL', 'value_id': None, 'value_name': 'Hombre y Mujer', 'values': [{'struct': None, 'source': 3045741222775799, 'id': None, 'name': 'Hombre y Mujer'}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}]||MCO118449||MCO-SMARTWATCHES||['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']|20|517697091|||False|False||12|5833.33|0|COP|CO-VAC|Valle Del Cauca|TUNPQ0NBTDYyZDA0|Cali|True|me2|['mandatory_free_shipping']|drop_off|False|||||CO|Colombia|CO-VAC|Valle Del Cauca|TUNPQ0NBTDYyZDA0|Cali|||33602181.0|smartwatches
20|MCO577400297|MCO|Protector Xioami Mi Band 5 Alta Resistencia X2 Unidades|8000||COP|1|250|buy_it_now|gold_pro|2040-12-05T01:06:46.000Z|new|https://articulo.mercadolibre.com.co/MCO-577400297-protector-xioami-mi-band-5-alta-resistencia-x2-unidades-_JM|http://mco-s2-p.mlstatic.com/603555-MCO43179612969_082020-I.jpg|True|[{'values': [{'id': '59387', 'name': 'Xiaomi', 'struct': None, 'source': 1505}], 'id': 'BRAND', 'value_id': '59387', 'value_struct': None, 'attribute_group_name': 'Otros', 'source': 1505, 'name': 'Marca', 'value_name': 'Xiaomi', 'attribute_group_id': 'OTHERS'}, {'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 7092}], 'attribute_group_name': 'Otros', 'value_name': 'Nuevo', 'value_struct': None, 'attribute_group_id': 'OTHERS', 'source': 7092}, {'id': 'MODEL', 'value_id': None, 'attribute_group_id': 'OTHERS', 'source': 1505, 'attribute_group_name': 'Otros', 'name': 'Modelo', 'value_name': 'Band 5', 'value_struct': None, 'values': [{'struct': None, 'source': 1505, 'id': None, 'name': 'Band 5'}]}, {'id': 'PACKAGE_LENGTH', 'name': 'Largo del paquete', 'value_struct': {'number': 11.4, 'unit': 'cm'}, 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'source': 4333789534002961, 'value_id': None, 'value_name': '11.4 cm', 'values': [{'id': None, 'name': '11.4 cm', 'struct': {'number': 11.4, 'unit': 'cm'}, 'source': 4333789534002961}]}, {'id': 'PACKAGE_WEIGHT', 'name': 'Peso del paquete', 'value_id': None, 'value_struct': {'number': 20, 'unit': 'g'}, 'values': [{'id': None, 'name': '20 g', 'struct': {'number': 20, 'unit': 'g'}, 'source': 4333789534002961}], 'attribute_group_id': 'OTHERS', 'value_name': '20 g', 'attribute_group_name': 'Otros', 'source': 4333789534002961}, {'values': [{'id': None, 'name': '2', 'struct': None, 'source': 1505}], 'source': 1505, 'id': 'UNITS_PER_PACKAGE', 'name': 'Unidades por envase', 'value_id': None, 'value_name': '2', 'value_struct': None, 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}]||MCO417718||MCO-WRISTWATCH_SCREEN_PROTECTORS||['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed', 'best_seller_candidate']|21|81213245|||False|False||12|666.67|0|COP|CO-DC|Bogotá D.C.|TUNPQ0FOVDMyNjIx|Antonio Nariño|False|me2|['fulfillment', 'self_service_in']|fulfillment|False|||||CO|Colombia|CO-DC|Bogotá D.C.|TUNPQ0FOVDMyNjIx|Antonio Nariño|||33602181.0|smartwatches
21|MCO533129640|MCO|Huawei Honor Band 5 Versión Global Original Smart Pulsera|138999||COP|1|500|buy_it_now|gold_special|2039-09-05T04:00:00.000Z|new|https://articulo.mercadolibre.com.co/MCO-533129640-huawei-honor-band-5-version-global-original-smart-pulsera-_JM|http://mco-s1-p.mlstatic.com/761818-MCO43496395502_092020-I.jpg|True|[{'value_id': '8784', 'value_name': 'Huawei', 'value_struct': None, 'values': [{'struct': None, 'source': 6808261514773724, 'id': '8784', 'name': 'Huawei'}], 'attribute_group_id': 'OTHERS', 'name': 'Marca', 'attribute_group_name': 'Otros', 'source': 6808261514773724, 'id': 'BRAND'}, {'value_id': '2230284', 'value_struct': None, 'attribute_group_id': 'OTHERS', 'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'attribute_group_name': 'Otros', 'source': 6808261514773724, 'value_name': 'Nuevo', 'values': [{'source': 6808261514773724, 'id': '2230284', 'name': 'Nuevo', 'struct': None}]}, {'id': 'LINE', 'value_struct': None, 'values': [{'id': None, 'name': 'Honor Band', 'struct': None, 'source': 6808261514773724}], 'name': 'Línea', 'value_id': None, 'value_name': 'Honor Band', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'source': 6808261514773724}, {'value_name': '5', 'values': [{'id': '58615', 'name': '5', 'struct': None, 'source': 6808261514773724}], 'attribute_group_name': 'Otros', 'source': 6808261514773724, 'id': 'MODEL', 'name': 'Modelo', 'value_id': '58615', 'value_struct': None, 'attribute_group_id': 'OTHERS'}]||MCO118449||MCO-SMARTWATCHES|MCO15950791|['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']|22|242854941|||False|False||36|3861.08|0|COP|CO-ANT|Antioquia|TUNPQ01FRGRjNjc4|Medellín|True|me2|['fulfillment', 'mandatory_free_shipping']|fulfillment|False|||||CO|Colombia|CO-ANT|Antioquia|TUNPQ01FRGRjNjc4|Medellín||||smartwatches
22|MCO582357301|MCO|Correa Pulso Para Huawei Gt2e Deportiva|23990||COP|100|250|buy_it_now|gold_special|2040-09-07T04:00:00.000Z|new|https://articulo.mercadolibre.com.co/MCO-582357301-correa-pulso-para-huawei-gt2e-deportiva-_JM|http://mco-s2-p.mlstatic.com/900459-MCO43450504412_092020-I.jpg|True|[{'id': 'BRAND', 'value_name': 'Genérico', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'source': 4954751883138633, 'name': 'Marca', 'value_id': None, 'value_struct': None, 'values': [{'id': None, 'name': 'Genérico', 'struct': None, 'source': 4954751883138633}]}, {'name': 'Condición del ítem', 'value_id': '2230284', 'value_struct': None, 'id': 'ITEM_CONDITION', 'value_name': 'Nuevo', 'values': [{'struct': None, 'source': 4954751883138633, 'id': '2230284', 'name': 'Nuevo'}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'source': 4954751883138633}, {'value_id': None, 'values': [{'source': 3376461333454861, 'id': None, 'name': 'GT2e', 'struct': None}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'id': 'MODEL', 'name': 'Modelo', 'value_name': 'GT2e', 'value_struct': None, 'source': 3376461333454861}]||MCO434353||MCO-WATCH_BANDS||['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate']|23|500897076|||False|False||36|666.39|0|COP|CO-DC|Bogotá D.C.|TUNPQ0VORzkzMTUz|Engativá|False|me2|['self_service_in']|cross_docking|False|||||CO|Colombia|CO-DC|Bogotá D.C.|TUNPQ0VORzkzMTUz|Engativá||||smartwatches
